ds,unique_id,y
1991-09-01,Leisure and Hospitality: Performing Arts and Spectator Sports,296.6
1991-10-01,Leisure and Hospitality: Performing Arts and Spectator Sports,281.9
1991-11-01,Leisure and Hospitality: Performing Arts and Spectator Sports,274.3
1991-12-01,Leisure and Hospitality: Performing Arts and Spectator Sports,267.6
1992-01-01,Leisure and Hospitality: Performing Arts and Spectator Sports,262.3
1992-02-01,Leisure and Hospitality: Performing Arts and Spectator Sports,265.1
1992-03-01,Leisure and Hospitality: Performing Arts and Spectator Sports,264.6
1992-04-01,Leisure and Hospitality: Performing Arts and Spectator Sports,279.6
1992-05-01,Leisure and Hospitality: Performing Arts and Spectator Sports,301.6
1992-06-01,Leisure and Hospitality: Performing Arts and Spectator Sports,320.5
1992-07-01,Leisure and Hospitality: Performing Arts and Spectator Sports,316.3
1992-08-01,Leisure and Hospitality: Performing Arts and Spectator Sports,318.4
1992-09-01,Leisure and Hospitality: Performing Arts and Spectator Sports,298.3
1992-10-01,Leisure and Hospitality: Performing Arts and Spectator Sports,290.2
1992-11-01,Leisure and Hospitality: Performing Arts and Spectator Sports,281
1992-12-01,Leisure and Hospitality: Performing Arts and Spectator Sports,276.3
1993-01-01,Leisure and Hospitality: Performing Arts and Spectator Sports,261.8
1993-02-01,Leisure and Hospitality: Performing Arts and Spectator Sports,265.3
1993-03-01,Leisure and Hospitality: Performing Arts and Spectator Sports,268.9
1993-04-01,Leisure and Hospitality: Performing Arts and Spectator Sports,292.5
1993-05-01,Leisure and Hospitality: Performing Arts and Spectator Sports,298.2
1993-06-01,Leisure and Hospitality: Performing Arts and Spectator Sports,307.2
1993-07-01,Leisure and Hospitality: Performing Arts and Spectator Sports,308.7
1993-08-01,Leisure and Hospitality: Performing Arts and Spectator Sports,307.6
1993-09-01,Leisure and Hospitality: Performing Arts and Spectator Sports,296.2
1993-10-01,Leisure and Hospitality: Performing Arts and Spectator Sports,281.6
1993-11-01,Leisure and Hospitality: Performing Arts and Spectator Sports,274.1
1993-12-01,Leisure and Hospitality: Performing Arts and Spectator Sports,279.4
1994-01-01,Leisure and Hospitality: Performing Arts and Spectator Sports,264.7
1994-02-01,Leisure and Hospitality: Performing Arts and Spectator Sports,267.9
1994-03-01,Leisure and Hospitality: Performing Arts and Spectator Sports,274.8
1994-04-01,Leisure and Hospitality: Performing Arts and Spectator Sports,299.4
1994-05-01,Leisure and Hospitality: Performing Arts and Spectator Sports,318
1994-06-01,Leisure and Hospitality: Performing Arts and Spectator Sports,331.1
1994-07-01,Leisure and Hospitality: Performing Arts and Spectator Sports,324.1
1994-08-01,Leisure and Hospitality: Performing Arts and Spectator Sports,319.4
1994-09-01,Leisure and Hospitality: Performing Arts and Spectator Sports,305.7
1994-10-01,Leisure and Hospitality: Performing Arts and Spectator Sports,288.4
1994-11-01,Leisure and Hospitality: Performing Arts and Spectator Sports,282.4
1994-12-01,Leisure and Hospitality: Performing Arts and Spectator Sports,276.8
1995-01-01,Leisure and Hospitality: Performing Arts and Spectator Sports,260
1995-02-01,Leisure and Hospitality: Performing Arts and Spectator Sports,274.6
1995-03-01,Leisure and Hospitality: Performing Arts and Spectator Sports,285.1
1995-04-01,Leisure and Hospitality: Performing Arts and Spectator Sports,305.9
1995-05-01,Leisure and Hospitality: Performing Arts and Spectator Sports,330.1
1995-06-01,Leisure and Hospitality: Performing Arts and Spectator Sports,338.1
1995-07-01,Leisure and Hospitality: Performing Arts and Spectator Sports,340.9
1995-08-01,Leisure and Hospitality: Performing Arts and Spectator Sports,343.8
1995-09-01,Leisure and Hospitality: Performing Arts and Spectator Sports,324.4
1995-10-01,Leisure and Hospitality: Performing Arts and Spectator Sports,301.7
1995-11-01,Leisure and Hospitality: Performing Arts and Spectator Sports,296.2
1995-12-01,Leisure and Hospitality: Performing Arts and Spectator Sports,291.7
1996-01-01,Leisure and Hospitality: Performing Arts and Spectator Sports,279
1996-02-01,Leisure and Hospitality: Performing Arts and Spectator Sports,291.2
1996-03-01,Leisure and Hospitality: Performing Arts and Spectator Sports,301.7
1996-04-01,Leisure and Hospitality: Performing Arts and Spectator Sports,330.1
1996-05-01,Leisure and Hospitality: Performing Arts and Spectator Sports,344
1996-06-01,Leisure and Hospitality: Performing Arts and Spectator Sports,361.5
1996-07-01,Leisure and Hospitality: Performing Arts and Spectator Sports,370.5
1996-08-01,Leisure and Hospitality: Performing Arts and Spectator Sports,371.3
1996-09-01,Leisure and Hospitality: Performing Arts and Spectator Sports,341.3
1996-10-01,Leisure and Hospitality: Performing Arts and Spectator Sports,324.6
1996-11-01,Leisure and Hospitality: Performing Arts and Spectator Sports,315.6
1996-12-01,Leisure and Hospitality: Performing Arts and Spectator Sports,312.9
1997-01-01,Leisure and Hospitality: Performing Arts and Spectator Sports,304
1997-02-01,Leisure and Hospitality: Performing Arts and Spectator Sports,313.6
1997-03-01,Leisure and Hospitality: Performing Arts and Spectator Sports,318.8
1997-04-01,Leisure and Hospitality: Performing Arts and Spectator Sports,349.9
1997-05-01,Leisure and Hospitality: Performing Arts and Spectator Sports,367.4
1997-06-01,Leisure and Hospitality: Performing Arts and Spectator Sports,390.1
1997-07-01,Leisure and Hospitality: Performing Arts and Spectator Sports,398.6
1997-08-01,Leisure and Hospitality: Performing Arts and Spectator Sports,388.3
1997-09-01,Leisure and Hospitality: Performing Arts and Spectator Sports,365.5
1997-10-01,Leisure and Hospitality: Performing Arts and Spectator Sports,339.1
1997-11-01,Leisure and Hospitality: Performing Arts and Spectator Sports,331.3
1997-12-01,Leisure and Hospitality: Performing Arts and Spectator Sports,328
1998-01-01,Leisure and Hospitality: Performing Arts and Spectator Sports,300.8
1998-02-01,Leisure and Hospitality: Performing Arts and Spectator Sports,308.8
1998-03-01,Leisure and Hospitality: Performing Arts and Spectator Sports,319.2
1998-04-01,Leisure and Hospitality: Performing Arts and Spectator Sports,342.4
1998-05-01,Leisure and Hospitality: Performing Arts and Spectator Sports,364.2
1998-06-01,Leisure and Hospitality: Performing Arts and Spectator Sports,382.4
1998-07-01,Leisure and Hospitality: Performing Arts and Spectator Sports,406
1998-08-01,Leisure and Hospitality: Performing Arts and Spectator Sports,397.6
1998-09-01,Leisure and Hospitality: Performing Arts and Spectator Sports,366.8
1998-10-01,Leisure and Hospitality: Performing Arts and Spectator Sports,342.5
1998-11-01,Leisure and Hospitality: Performing Arts and Spectator Sports,338.2
1998-12-01,Leisure and Hospitality: Performing Arts and Spectator Sports,330.6
1999-01-01,Leisure and Hospitality: Performing Arts and Spectator Sports,311.3
1999-02-01,Leisure and Hospitality: Performing Arts and Spectator Sports,321.5
1999-03-01,Leisure and Hospitality: Performing Arts and Spectator Sports,330.6
1999-04-01,Leisure and Hospitality: Performing Arts and Spectator Sports,362.7
1999-05-01,Leisure and Hospitality: Performing Arts and Spectator Sports,380.6
1999-06-01,Leisure and Hospitality: Performing Arts and Spectator Sports,395.3
1999-07-01,Leisure and Hospitality: Performing Arts and Spectator Sports,403.9
1999-08-01,Leisure and Hospitality: Performing Arts and Spectator Sports,402.7
1999-09-01,Leisure and Hospitality: Performing Arts and Spectator Sports,374.3
1999-10-01,Leisure and Hospitality: Performing Arts and Spectator Sports,357.8
1999-11-01,Leisure and Hospitality: Performing Arts and Spectator Sports,349.5
1999-12-01,Leisure and Hospitality: Performing Arts and Spectator Sports,343.3
2000-01-01,Leisure and Hospitality: Performing Arts and Spectator Sports,330.9
2000-02-01,Leisure and Hospitality: Performing Arts and Spectator Sports,344.6
2000-03-01,Leisure and Hospitality: Performing Arts and Spectator Sports,346.4
2000-04-01,Leisure and Hospitality: Performing Arts and Spectator Sports,376.6
2000-05-01,Leisure and Hospitality: Performing Arts and Spectator Sports,401.8
2000-06-01,Leisure and Hospitality: Performing Arts and Spectator Sports,420.9
2000-07-01,Leisure and Hospitality: Performing Arts and Spectator Sports,439.4
2000-08-01,Leisure and Hospitality: Performing Arts and Spectator Sports,430.9
2000-09-01,Leisure and Hospitality: Performing Arts and Spectator Sports,399.7
2000-10-01,Leisure and Hospitality: Performing Arts and Spectator Sports,379.2
2000-11-01,Leisure and Hospitality: Performing Arts and Spectator Sports,358.4
2000-12-01,Leisure and Hospitality: Performing Arts and Spectator Sports,352.2
2001-01-01,Leisure and Hospitality: Performing Arts and Spectator Sports,339.1
2001-02-01,Leisure and Hospitality: Performing Arts and Spectator Sports,348.2
2001-03-01,Leisure and Hospitality: Performing Arts and Spectator Sports,355.7
2001-04-01,Leisure and Hospitality: Performing Arts and Spectator Sports,388.3
2001-05-01,Leisure and Hospitality: Performing Arts and Spectator Sports,406.5
2001-06-01,Leisure and Hospitality: Performing Arts and Spectator Sports,410.6
2001-07-01,Leisure and Hospitality: Performing Arts and Spectator Sports,431.8
2001-08-01,Leisure and Hospitality: Performing Arts and Spectator Sports,423.3
2001-09-01,Leisure and Hospitality: Performing Arts and Spectator Sports,384.5
2001-10-01,Leisure and Hospitality: Performing Arts and Spectator Sports,377.6
2001-11-01,Leisure and Hospitality: Performing Arts and Spectator Sports,362.6
2001-12-01,Leisure and Hospitality: Performing Arts and Spectator Sports,359.8
2002-01-01,Leisure and Hospitality: Performing Arts and Spectator Sports,342.9
2002-02-01,Leisure and Hospitality: Performing Arts and Spectator Sports,345.4
2002-03-01,Leisure and Hospitality: Performing Arts and Spectator Sports,351.7
2002-04-01,Leisure and Hospitality: Performing Arts and Spectator Sports,361.7
2002-05-01,Leisure and Hospitality: Performing Arts and Spectator Sports,371.5
2002-06-01,Leisure and Hospitality: Performing Arts and Spectator Sports,372.7
2002-07-01,Leisure and Hospitality: Performing Arts and Spectator Sports,370.6
2002-08-01,Leisure and Hospitality: Performing Arts and Spectator Sports,381.1
2002-09-01,Leisure and Hospitality: Performing Arts and Spectator Sports,369.4
2002-10-01,Leisure and Hospitality: Performing Arts and Spectator Sports,368.9
2002-11-01,Leisure and Hospitality: Performing Arts and Spectator Sports,365.9
2002-12-01,Leisure and Hospitality: Performing Arts and Spectator Sports,362
2003-01-01,Leisure and Hospitality: Performing Arts and Spectator Sports,339.5
2003-02-01,Leisure and Hospitality: Performing Arts and Spectator Sports,348.2
2003-03-01,Leisure and Hospitality: Performing Arts and Spectator Sports,358.7
2003-04-01,Leisure and Hospitality: Performing Arts and Spectator Sports,382.2
2003-05-01,Leisure and Hospitality: Performing Arts and Spectator Sports,385.5
2003-06-01,Leisure and Hospitality: Performing Arts and Spectator Sports,388.2
2003-07-01,Leisure and Hospitality: Performing Arts and Spectator Sports,397.5
2003-08-01,Leisure and Hospitality: Performing Arts and Spectator Sports,396.2
2003-09-01,Leisure and Hospitality: Performing Arts and Spectator Sports,383.5
2003-10-01,Leisure and Hospitality: Performing Arts and Spectator Sports,363.8
2003-11-01,Leisure and Hospitality: Performing Arts and Spectator Sports,359
2003-12-01,Leisure and Hospitality: Performing Arts and Spectator Sports,358.2
2004-01-01,Leisure and Hospitality: Performing Arts and Spectator Sports,339.5
2004-02-01,Leisure and Hospitality: Performing Arts and Spectator Sports,348.2
2004-03-01,Leisure and Hospitality: Performing Arts and Spectator Sports,352.8
2004-04-01,Leisure and Hospitality: Performing Arts and Spectator Sports,370.7
2004-05-01,Leisure and Hospitality: Performing Arts and Spectator Sports,378.8
2004-06-01,Leisure and Hospitality: Performing Arts and Spectator Sports,384
2004-07-01,Leisure and Hospitality: Performing Arts and Spectator Sports,385.8
2004-08-01,Leisure and Hospitality: Performing Arts and Spectator Sports,384.4
2004-09-01,Leisure and Hospitality: Performing Arts and Spectator Sports,380.9
2004-10-01,Leisure and Hospitality: Performing Arts and Spectator Sports,372.5
2004-11-01,Leisure and Hospitality: Performing Arts and Spectator Sports,357.7
2004-12-01,Leisure and Hospitality: Performing Arts and Spectator Sports,354.7
2005-01-01,Leisure and Hospitality: Performing Arts and Spectator Sports,331.2
2005-02-01,Leisure and Hospitality: Performing Arts and Spectator Sports,341
2005-03-01,Leisure and Hospitality: Performing Arts and Spectator Sports,350.4
2005-04-01,Leisure and Hospitality: Performing Arts and Spectator Sports,380.2
2005-05-01,Leisure and Hospitality: Performing Arts and Spectator Sports,385.7
2005-06-01,Leisure and Hospitality: Performing Arts and Spectator Sports,394
2005-07-01,Leisure and Hospitality: Performing Arts and Spectator Sports,405.4
2005-08-01,Leisure and Hospitality: Performing Arts and Spectator Sports,409.8
2005-09-01,Leisure and Hospitality: Performing Arts and Spectator Sports,402.2
2005-10-01,Leisure and Hospitality: Performing Arts and Spectator Sports,381
2005-11-01,Leisure and Hospitality: Performing Arts and Spectator Sports,369.3
2005-12-01,Leisure and Hospitality: Performing Arts and Spectator Sports,365.9
2006-01-01,Leisure and Hospitality: Performing Arts and Spectator Sports,340
2006-02-01,Leisure and Hospitality: Performing Arts and Spectator Sports,358.9
2006-03-01,Leisure and Hospitality: Performing Arts and Spectator Sports,366.2
2006-04-01,Leisure and Hospitality: Performing Arts and Spectator Sports,403.7
2006-05-01,Leisure and Hospitality: Performing Arts and Spectator Sports,417.1
2006-06-01,Leisure and Hospitality: Performing Arts and Spectator Sports,419.1
2006-07-01,Leisure and Hospitality: Performing Arts and Spectator Sports,434.3
2006-08-01,Leisure and Hospitality: Performing Arts and Spectator Sports,433.4
2006-09-01,Leisure and Hospitality: Performing Arts and Spectator Sports,420.2
2006-10-01,Leisure and Hospitality: Performing Arts and Spectator Sports,407.3
2006-11-01,Leisure and Hospitality: Performing Arts and Spectator Sports,393.4
2006-12-01,Leisure and Hospitality: Performing Arts and Spectator Sports,388.2
2007-01-01,Leisure and Hospitality: Performing Arts and Spectator Sports,362.7
2007-02-01,Leisure and Hospitality: Performing Arts and Spectator Sports,375.6
2007-03-01,Leisure and Hospitality: Performing Arts and Spectator Sports,381.9
2007-04-01,Leisure and Hospitality: Performing Arts and Spectator Sports,407
2007-05-01,Leisure and Hospitality: Performing Arts and Spectator Sports,425.1
2007-06-01,Leisure and Hospitality: Performing Arts and Spectator Sports,427.8
2007-07-01,Leisure and Hospitality: Performing Arts and Spectator Sports,425
2007-08-01,Leisure and Hospitality: Performing Arts and Spectator Sports,428
2007-09-01,Leisure and Hospitality: Performing Arts and Spectator Sports,415.9
2007-10-01,Leisure and Hospitality: Performing Arts and Spectator Sports,411.2
2007-11-01,Leisure and Hospitality: Performing Arts and Spectator Sports,400.9
2007-12-01,Leisure and Hospitality: Performing Arts and Spectator Sports,398.9
2008-01-01,Leisure and Hospitality: Performing Arts and Spectator Sports,367.8
