State,Industry,Series ID,Month,Turnover
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1989-04-01,97.3
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1989-05-01,99.7
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1989-06-01,96.8
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1989-07-01,93.9
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1989-08-01,95.2
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1989-09-01,91.2
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1989-10-01,94.5
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1989-11-01,108.6
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1989-12-01,112
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1990-01-01,84.5
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1990-02-01,79.5
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1990-03-01,81.7
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1990-04-01,78.3
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1990-05-01,87.9
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1990-06-01,84.3
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1990-07-01,85.2
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1990-08-01,87.4
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1990-09-01,76.5
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1990-10-01,85.4
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1990-11-01,87.4
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1990-12-01,104.3
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1991-01-01,82.6
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1991-02-01,75.6
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1991-03-01,79.8
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1991-04-01,79.2
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1991-05-01,84.9
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1991-06-01,89.3
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1991-07-01,97.2
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1991-08-01,96.7
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1991-09-01,86.7
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1991-10-01,100.5
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1991-11-01,96.8
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1991-12-01,110.8
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1992-01-01,96.8
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1992-02-01,86.4
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1992-03-01,83.5
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1992-04-01,88.4
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1992-05-01,94.1
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1992-06-01,96.1
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1992-07-01,98.9
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1992-08-01,95.3
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1992-09-01,87.5
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1992-10-01,100.8
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1992-11-01,96.6
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1992-12-01,110.6
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1993-01-01,99.7
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1993-02-01,88.3
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1993-03-01,96.3
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1993-04-01,96.3
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1993-05-01,104.9
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1993-06-01,98.8
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1993-07-01,101.2
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1993-08-01,97.9
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1993-09-01,94.7
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1993-10-01,100.3
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1993-11-01,107.7
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1993-12-01,111.8
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1994-01-01,94.4
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1994-02-01,88.2
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1994-03-01,85
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1994-04-01,78.5
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1994-05-01,87.9
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1994-06-01,92.9
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1994-07-01,93.5
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1994-08-01,91.5
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1994-09-01,89.8
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1994-10-01,80.4
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1994-11-01,82.1
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1994-12-01,88.7
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1995-01-01,81.9
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1995-02-01,74.3
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1995-03-01,79.2
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1995-04-01,71.6
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1995-05-01,80.3
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1995-06-01,77.6
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1995-07-01,85
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1995-08-01,79.6
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1995-09-01,81.4
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1995-10-01,89.6
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1995-11-01,85
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1995-12-01,95.5
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1996-01-01,85.6
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1996-02-01,77.9
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1996-03-01,81.7
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1996-04-01,78.8
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1996-05-01,84.6
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1996-06-01,83.8
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1996-07-01,92.6
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1996-08-01,94
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1996-09-01,86.9
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1996-10-01,102
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1996-11-01,93.4
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1996-12-01,102
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1997-01-01,95.6
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1997-02-01,88.1
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1997-03-01,88.8
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1997-04-01,97
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1997-05-01,102.5
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1997-06-01,99.9
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1997-07-01,107
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1997-08-01,106.1
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1997-09-01,106.9
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1997-10-01,125.6
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1997-11-01,117.1
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1997-12-01,128.1
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1998-01-01,118.5
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1998-02-01,111.9
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1998-03-01,117.1
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1998-04-01,109.1
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1998-05-01,122.4
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1998-06-01,120.7
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1998-07-01,130.4
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1998-08-01,124.6
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1998-09-01,134.2
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1998-10-01,136.9
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1998-11-01,132.5
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1998-12-01,150.9
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1999-01-01,121.7
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1999-02-01,117.8
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1999-03-01,137.1
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1999-04-01,128.5
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1999-05-01,143.5
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1999-06-01,142.7
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1999-07-01,149.4
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1999-08-01,148.7
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1999-09-01,151.2
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1999-10-01,167.6
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1999-11-01,166.8
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,1999-12-01,178.7
Victoria,"Furniture, floor coverings, houseware and textile goods retailing",A3349413L,2000-01-01,135.7
